cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
51,51,1,1.05208333333333,0.0104166666666667,1,15,15,0.513532041196199
52,52,1,1.07291666666667,0.0104166666666667,1,18,18,0.526954671690546
53,53,1,1.09375,0.0104166666666667,1,17,17,0.54076160812942
54,54,1,1.11458333333333,0.0104166666666667,1,16,16,0.554929265841161
55,55,1,1.13541666666667,0.0104166666666667,1,22,22,0.569435407094497
56,56,1,1.15625,0.0104166666666667,1,22,22,0.58425911621915
57,57,1,1.17708333333333,0.0104166666666667,1,13,13,0.599380761874792
58,58,1,1.19791666666667,0.0104166666666667,1,14,14,0.614781949893224
59,59,1,1.21875,0.0104166666666667,1,34,34,0.630445469556435
60,60,1,1.23958333333333,0.0104166666666667,1,18,18,0.64635523565917
61,61,1,1.26041666666667,0.0104166666666667,1,5,5,0.662496228247921
62,62,1,1.28125,0.0104166666666667,1,27,27,0.678854431531664
63,63,1,1.30208333333333,0.0104166666666667,1,8,8,0.695416773122119
64,64,1,1.32291666666667,0.0104166666666667,1,11,11,0.712171064478666
65,65,1,1.34375,0.0104166666666667,1,23,23,0.729105943200127
66,66,1,1.36458333333333,0.0104166666666667,1,22,22,0.746210817616333
67,67,1,1.38541666666667,0.0104166666666667,1,17,17,0.763475813980716
68,68,1,1.40625,0.0104166666666667,1,27,27,0.780891726445402
69,69,1,1.42708333333333,0.0104166666666667,1,21,21,0.798449969907029
70,70,1,1.44791666666667,0.0104166666666667,1,27,27,0.81614253574027
71,71,1,1.46875,0.0104166666666667,1,21,21,0.833961950382602
72,72,1,1.48958333333333,0.0104166666666667,1,16,16,0.851901236694804
73,73,1,1.51041666666667,0.0104166666666667,1,21,21,0.869953877994099
74,74,1,1.53125,0.0104166666666667,1,19,19,0.88811378463831
75,75,1,1.55208333333333,0.0104166666666667,1,8,8,0.906375263027883
76,76,1,1.57291666666667,0.0104166666666667,1,18,18,0.924732986886548
77,77,1,1.59375,0.0104166666666667,1,19,19,0.943181970679421
78,78,1,1.61458333333333,0.0104166666666667,1,16,16,0.961717545028378
79,79,1,1.63541666666667,0.0104166666666667,1,7,7,0.980335333987881
80,80,1,1.65625,0.0104166666666667,1,20,20,0.999031234049246
81,81,1,1.67708333333333,0.0104166666666667,1,21,21,1.01780139474729
82,82,1,1.69791666666667,0.0104166666666667,1,21,21,1.03664220074989
83,83,1,1.71875,0.0104166666666667,1,5,5,1.05555025531781
84,84,1,1.73958333333333,0.0104166666666667,1,8,8,1.07452236502945
85,85,1,1.76041666666667,0.0104166666666667,1,19,19,1.09355552567194
86,86,1,1.78125,0.0104166666666667,1,27,27,1.11264690920708
87,87,1,1.80208333333333,0.0104166666666667,1,19,19,1.13179385172728
88,88,1,1.82291666666667,0.0104166666666667,1,18,18,1.1509938423227
89,89,1,1.84375,0.0104166666666667,1,24,24,1.17024451278732
90,90,1,1.86458333333333,0.0104166666666667,1,21,21,1.18954362809678
91,91,1,1.88541666666667,0.0104166666666667,1,16,16,1.2088890775966
92,92,1,1.90625,0.0104166666666667,1,22,22,1.22827886684387
93,93,1,1.92708333333333,0.0104166666666667,1,28,28,1.24771111005049
94,94,1,1.94791666666667,0.0104166666666667,1,8,8,1.26718402308017
95,95,1,1.96875,0.0104166666666667,1,18,18,1.28669591695497
96,96,1,1.98958333333333,0.0104166666666667,1,19,19,1.30624519183141
97,1,2,0.0104166666666667,0.03125,1,15,15,0.672964944230057
98,2,2,0.03125,0.03125,1,28,28,0.656259057918167
99,3,2,0.0520833333333333,0.03125,1,19,19,0.639757134074947
100,4,2,0.0729166666666667,0.03125,1,16,16,0.623472754114844
101,5,2,0.09375,0.03125,1,15,15,0.607420528305326
102,6,2,0.114583333333333,0.03125,1,23,23,0.591616167216881
103,7,2,0.135416666666667,0.03125,1,22,22,0.576076554298767
104,8,2,0.15625,0.03125,1,15,15,0.560819818307311
105,9,2,0.177083333333333,0.03125,1,19,19,0.545865403900151
106,10,2,0.197916666666667,0.03125,1,19,19,0.531234138215878
107,11,2,0.21875,0.03125,1,14,14,0.516948290679864
108,12,2,0.239583333333333,0.03125,1,20,20,0.503031622614597
109,13,2,0.260416666666667,0.03125,1,24,24,0.489509422495757
